Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency,,,
Croma,4.2,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
SAMSUNG,3.8,0,0,₹25900,0,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year Comprehensive Warranty and 1 Year Additional Warranty on Panel,,,
Lloyd,0,0,0,₹55990,₹60990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Akai,0,0,0,₹55947,₹99990,Ultra HD (4K) 1920 x 1080 Pixels,10W x 2 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year Standard Warranty Provided By The Manufacturer From Date Of Purchase,,,
Adsun,3.8,6742,930,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
HUIDI,4,4864,558,₹7699,₹17599,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,,,
MOTOROLA,4.3,20879,3410,₹32999,₹47999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840×2160 Pixels,44 W Speaker Output,60 Hz Refresh Rate,,,
Croma,3.3,0,0,₹27990,₹60000,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Thomson,4.4,67598,14655,₹20000,₹25999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate,,,
MOTOROLA,4.3,20879,3410,₹41999,₹54999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate,,,
SONY,5,0,0,₹469999,₹529900,Netflix|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,98 W Speaker Output,100 Hz Refresh Rate,,,
Adsun,3.8,6742,930,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,,,
acer,4.4,5449,897,₹34999,₹54990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,,,
Croma,0,0,0,₹17994,₹40000,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Vu,4.4,2878,411,₹45999,₹85000,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,100 W Speaker Output,60 Hz Refresh Rate,,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,,,
acer,4.4,5449,897,₹29999,₹44990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,,,
SAMSUNG,4.3,0,0,₹125900,0,Operating System: Tizen,Ultra HD (4K) 3840x2160 Pixels,20 W Speaker Output,200 Hz Refresh Rate,3 x HDMI | 2 x USB,,,
SAMSUNG,4.3,43685,5448,₹14499,₹22500,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Tizen,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,,,
Adsun,3.8,6575,904,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
TCL,3.5,0,0,₹12999,₹22990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,LED Panel,,,
Croma,0,0,0,₹43994,₹75000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: FireTv OS 7,Ultra HD (4K) 3840 x 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Sansui,4,0,0,₹13499,₹20990,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Croma,4.2,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
SAMSUNG,4,0,0,₹14990,₹23484,HD Ready 1366 x 768 Pixels,10 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,A+ Panel,,,
Vu,4.4,23628,4873,₹16012,₹26500,Full HD 1920 x 1080 Pixels,7 + 7 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,,,
Micromax,4.2,3790,602,₹11999,₹22990,Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,24 W Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6575,904,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
LumX,4.4,0,0,₹8999,₹23900,HD Ready 1366X768P Pixels,24w Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+,,,
TCL,4.4,0,0,₹14990,₹22990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,,,
RGL,4,2068,328,₹13490,₹19500,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
SAMSUNG,4.2,0,0,₹12700,₹15900,HD Ready 1366 x 768 Pixels,10 W Speaker Output,100 Hz Refresh Rate,2 x HDMI | 2 x USB,A+,,,
Hisense,4.4,2756,489,₹36990,₹43990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,,,
Onix,0,0,0,₹17999,₹19790,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6575,904,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,,,
RGL,4,2068,328,₹9490,₹12990,Operating System: HomeOS,Full HD 1920 x 1080 Pixels,16 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,,,
MarQ,4.2,0,0,₹6978,₹10499,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty on Product,,,
LG,4.4,0,0,₹15868,₹17990,HD Ready 1366 x 768 Pixels,10 W Speaker Output,300 Hz Refresh Rate,1 x HDMI | 1 x USB,IPS,,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,,,
RGL,4,2068,328,₹5490,₹9990,Operating System: HomeOS,Full HD 1920 x 1080 Pixels,16 W Speaker Output,50 Hz Refresh Rate,1 x HDMI | 1 x USB,,,
Micromax,4.2,0,0,₹71990,0,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,Zero Dots LED Panel,,,
SONY,4.4,1558,228,₹22999,₹27990,Netflix|Prime Video|Youtube,Operating System: Linux based,HD Ready 1366 x 768 Pixels,30 W Speaker Output,50 Hz Refresh Rate,,,
Adsun,3.8,6742,930,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Micromax,4.1,0,0,₹49999,₹69990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,,,
SONY,4.4,2044,441,₹27449,₹31900,Netflix|Youtube,Operating System: Linux based,HD Ready 1366 x 768 Pixels,8 W x 2 Speaker Output,200 Hz Refresh Rate,,,
Maser,3.8,0,0,₹7499,₹7999,HD Ready 1366 x 768 Pixels,10 W Speaker Output,200 Hz Refresh Rate,1 x HDMI | 1 x USB,1 Year Maser India Warranty,,,
Croma,4.2,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Micromax,4.2,2540,484,₹18990,₹36663,Full HD 1920 x 1080 Pixels,10 W x 2 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,,,
Sansui,4.3,2207,321,₹6999,₹9999,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade Panel,,,
SONY,4.6,0,0,₹59999,₹94900,Ultra HD (4K) 3840 x 2160 pixels Pixels,NO Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,1 YEAR,,,
Adsun,3.8,6742,930,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
SONY,4.5,6056,1082,₹34184,₹68400,Netflix|Prime Video|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,,,
Croma,0,0,0,₹9194,₹20000,HD Ready 1366 x 786 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,3 Years Warranty,,,
T-Series,0,0,0,₹26999,₹33990,Netflix|Prime Video|Apple TV|Disney+Hotstar|Youtube,Full HD 1920 x 1080 Pixels,16 Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,,,
Adsun,3.8,6742,930,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,,,
SONY,4.4,0,0,₹52949,₹72990,Ultra HD (4K) 3840 x 2160 pixels Pixels,10W + 10W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,1 YEAR,,,
